customer_id,recency,frequency,monetary,avg_order_value,unique_categories,age,city,gender,churn
1860,150,3,13991.25,4663.75,3,19,Delhi,Male,0
1861,60,3,13438.58,4479.526666666667,3,26,Hyderabad,Male,0
1862,235,3,11155.810000000001,3718.603333333334,2,60,Bangalore,Female,1
1863,37,4,13568.33,3392.0825,3,51,Kolkata,Female,0
1864,193,3,18721.59,6240.53,2,27,Delhi,Female,1
1865,45,4,27792.65,6948.1625,1,26,Chennai,Female,0
1866,83,5,29927.29,5985.4580000000005,5,40,Mumbai,Male,0
1867,135,4,10885.59,2721.3975,3,56,Bangalore,Male,0
1868,17,4,12498.69,3124.6725,3,31,Delhi,Male,0
1869,205,2,7530.46,3765.23,2,63,Hyderabad,Female,1
1870,83,4,4890.8,1222.7,3,45,Mumbai,Male,0
1871,65,4,16619.05,4154.7625,4,36,Delhi,Male,0
1872,63,5,15436.560000000001,3087.3120000000004,4,34,Chennai,Male,0
1873,229,3,5023.65,1674.55,2,64,Bangalore,Male,1
1874,263,2,3850.4700000000003,1925.2350000000001,2,38,Bangalore,Male,1
1875,178,3,23855.85,7951.95,2,34,Kolkata,Male,0
1876,64,5,19806.93,3961.386,3,25,Pune,Male,0
1877,207,1,1292.7,1292.7,1,30,Ahmedabad,Female,1
1878,115,3,15464.93,5154.9766666666665,3,29,Chennai,Female,0
1880,23,10,30691.85,3069.185,4,48,Chennai,Male,0
1882,166,7,25342.28,3620.325714285714,5,39,Hyderabad,Female,0
1883,169,5,7754.45,1550.8899999999999,2,52,Delhi,Female,0
1884,179,2,6768.92,3384.46,2,38,Bangalore,Male,0
1885,163,4,6665.129999999999,1666.2824999999998,4,31,Hyderabad,Male,0
1886,37,4,12869.73,3217.4325,3,47,Chennai,Male,0
1887,46,4,16853.79,4213.4475,3,27,Delhi,Female,0
1888,38,4,11643.77,2910.9425,4,43,Hyderabad,Female,0
1890,281,6,21311.54,3551.9233333333336,5,47,Delhi,Female,1
1891,74,5,13029.03,2605.806,4,54,Chennai,Female,0
1892,164,4,13876.64,3469.16,4,50,Hyderabad,Male,0
1893,117,1,3071.39,3071.39,1,35,Hyderabad,Female,0
1894,52,6,25166.32,4194.386666666666,4,19,Chennai,Female,0
1895,211,3,19279.8,6426.599999999999,3,43,Delhi,Female,1
1896,37,2,3191.6899999999996,1595.8449999999998,2,38,Hyderabad,Female,0
1897,90,4,23851.37,5962.8425,2,29,Chennai,Male,0
1898,23,7,30084.15,4297.7357142857145,5,35,Mumbai,Male,0
1899,46,5,17699.9,3539.9800000000005,2,26,Bangalore,Female,0
1900,268,1,1264.06,1264.06,1,43,Delhi,Male,1
1901,148,5,7984.48,1596.896,2,32,Hyderabad,Female,0
1902,95,5,31773.95,6354.79,2,55,Pune,Female,0
1903,467,1,10112.87,10112.87,1,64,Chennai,Female,1
1904,134,3,6272.63,2090.8766666666666,2,22,Hyderabad,Female,0
1905,140,4,25846.230000000003,6461.557500000001,4,44,Hyderabad,Female,0
1906,171,2,8331.41,4165.705,1,48,Mumbai,Male,0
1908,151,4,9764.38,2441.095,3,44,Hyderabad,Male,0
1909,48,3,2940.98,980.3266666666667,2,31,Ahmedabad,Male,0
1910,118,5,37143.57,7428.714,4,19,Mumbai,Male,0
1911,342,2,4404.89,2202.445,2,53,Hyderabad,Female,1
1912,78,3,17965.66,5988.553333333333,2,55,Mumbai,Female,0
1913,169,4,17624.94,4406.235,3,24,Chennai,Female,0
1914,22,4,5249.39,1312.3475,3,31,Chennai,Male,0
1915,112,2,14233.41,7116.705,2,20,Mumbai,Female,0
1916,8,6,27837.100000000002,4639.516666666667,6,61,Bangalore,Female,0
1917,6,4,13547.82,3386.955,3,24,Delhi,Male,0
1918,29,4,30709.17,7677.2925,3,55,Chennai,Female,0
1919,266,3,12351.939999999999,4117.313333333333,2,58,Pune,Female,1
1920,21,7,43401.55,6200.221428571429,4,19,Mumbai,Female,0
1921,112,2,11412.85,5706.425,2,58,Pune,Male,0
1922,467,3,7193.780000000001,2397.9266666666667,2,34,Hyderabad,Male,1
1923,39,3,14482.07,4827.356666666667,3,58,Pune,Female,0
1924,188,6,32028.0,5338.0,3,26,Mumbai,Female,1
1925,170,3,8142.219999999999,2714.0733333333333,3,29,Bangalore,Male,0
1926,124,1,10641.87,10641.87,1,36,Ahmedabad,Female,0
1927,167,3,4316.18,1438.7266666666667,3,41,Mumbai,Male,0
1928,37,6,19998.670000000002,3333.111666666667,6,38,Mumbai,Male,0
1929,64,5,23325.82,4665.164,4,38,Delhi,Female,0
1930,31,3,25433.9,8477.966666666667,2,29,Bangalore,Male,0
1931,330,3,14714.79,4904.93,3,62,Mumbai,Female,1
1932,92,1,1416.4,1416.4,1,56,Bangalore,Female,0
1933,203,6,24622.9,4103.816666666667,5,49,Kolkata,Male,1
1934,277,2,13415.28,6707.64,2,52,Bangalore,Male,1
1935,21,9,34972.91,3885.8788888888894,4,33,Kolkata,Male,0
1936,28,3,9193.98,3064.66,3,57,Bangalore,Female,0
1937,265,3,11134.849999999999,3711.6166666666663,2,22,Bangalore,Female,1
1938,82,3,16757.8,5585.933333333333,3,19,Delhi,Female,0
1939,164,5,22798.98,4559.796,3,34,Mumbai,Female,0
1940,397,2,3078.5,1539.25,2,40,Delhi,Male,1
1941,174,5,12218.02,2443.6040000000003,4,35,Kolkata,Male,0
1942,104,5,24071.75,4814.35,3,22,Mumbai,Female,0
1943,37,5,22152.92,4430.584,3,52,Bangalore,Female,0
1944,451,1,801.93,801.93,1,59,Pune,Male,1
1945,100,5,17684.35,3536.87,4,36,Bangalore,Male,0
1946,106,9,59870.58,6652.286666666667,5,31,Hyderabad,Female,0
1947,77,4,6890.68,1722.67,2,61,Ahmedabad,Female,0
1948,502,2,8602.17,4301.085,2,52,Delhi,Female,1
1949,50,2,11749.4,5874.7,2,36,Kolkata,Female,0
1950,111,4,14890.38,3722.595,4,60,Delhi,Female,0
1951,52,5,23605.91,4721.182,3,48,Delhi,Female,0
1952,325,1,4189.57,4189.57,1,42,Delhi,Female,1
1953,241,2,3685.61,1842.805,2,56,Hyderabad,Male,1
1954,100,5,21133.28,4226.656,4,39,Chennai,Female,0
1955,235,6,19043.94,3173.99,4,29,Mumbai,Male,1
1956,9,7,24368.23,3481.175714285714,4,46,Bangalore,Male,0
1957,37,7,40949.86,5849.9800000000005,2,28,Mumbai,Female,0
1958,43,3,8063.24,2687.7466666666664,3,23,Ahmedabad,Female,0
1959,42,3,18411.739999999998,6137.246666666666,2,38,Delhi,Male,0
1960,245,2,3437.27,1718.635,2,52,Bangalore,Male,1
1961,195,4,11892.81,2973.2025,4,41,Chennai,Female,1
1962,208,4,16034.5,4008.625,3,59,Pune,Female,1
1963,68,4,15428.36,3857.09,4,45,Hyderabad,Male,0
1965,294,2,8579.93,4289.965,2,49,Hyderabad,Male,1
1966,259,1,11860.94,11860.94,1,41,Chennai,Male,1
1967,215,3,3164.78,1054.9266666666667,3,51,Delhi,Female,1
1968,218,4,20619.66,5154.915,3,21,Delhi,Female,1
1969,502,1,2336.32,2336.32,1,37,Ahmedabad,Female,1
1970,212,4,31319.85,7829.9625,3,36,Delhi,Female,1
1971,102,3,19981.2,6660.400000000001,3,21,Hyderabad,Male,0
1972,106,5,27398.01,5479.602,3,61,Hyderabad,Male,0
1973,79,6,20341.86,3390.31,3,60,Mumbai,Male,0
1974,85,3,5435.8,1811.9333333333334,2,45,Delhi,Female,0
1975,377,2,11707.3,5853.65,2,54,Delhi,Male,1
1976,114,3,13477.82,4492.606666666667,3,64,Ahmedabad,Male,0
1977,226,3,11915.85,3971.9500000000003,3,51,Ahmedabad,Male,1
1978,223,1,1860.15,1860.15,1,33,Bangalore,Male,1
1979,21,4,14232.37,3558.0925,3,58,Bangalore,Male,0
1980,256,4,4237.0,1059.25,2,33,Hyderabad,Female,1
1981,36,4,20507.28,5126.82,3,62,Mumbai,Male,0
1982,25,4,14490.2,3622.55,4,63,Bangalore,Male,0
1983,33,5,29810.63,5962.126,4,32,Delhi,Male,0
1984,37,4,20556.08,5139.02,3,37,Chennai,Male,0
1985,63,3,18530.55,6176.849999999999,3,57,Chennai,Male,0
1986,515,1,16451.85,16451.85,1,23,Chennai,Female,1
1987,20,6,23683.73,3947.2883333333334,3,43,Hyderabad,Male,0
1988,140,3,4553.42,1517.8066666666666,3,38,Delhi,Male,0
1989,30,7,20899.27,2985.61,5,48,Bangalore,Male,0
1990,187,2,9809.57,4904.785,2,23,Pune,Female,1
1991,47,3,10242.52,3414.1733333333336,2,25,Mumbai,Female,0
1992,80,6,20714.0,3452.3333333333335,5,50,Bangalore,Male,0
1993,5,4,11546.5,2886.625,3,57,Hyderabad,Male,0
1994,42,3,16393.64,5464.546666666666,3,45,Mumbai,Male,0
1995,59,2,10993.69,5496.845,2,20,Bangalore,Male,0
1996,275,3,9358.5,3119.5,3,23,Bangalore,Male,1
1997,199,3,3698.23,1232.7433333333333,3,24,Chennai,Female,1
1998,80,4,13450.09,3362.5225,3,54,Ahmedabad,Male,0
1999,96,1,4096.97,4096.97,1,21,Mumbai,Female,0
2000,87,3,12356.8,4118.933333333333,3,28,Hyderabad,Male,0
2001,73,1,597.22,597.22,1,33,Mumbai,Female,0
2002,395,2,12154.099999999999,6077.049999999999,2,28,Hyderabad,Male,1
2003,53,3,5017.610000000001,1672.5366666666669,3,29,Mumbai,Female,0
2004,151,3,5442.63,1814.21,2,25,Delhi,Male,0
2005,532,1,3161.09,3161.09,1,34,Mumbai,Female,1
2006,110,5,28289.01,5657.802,3,22,Bangalore,Male,0
2007,16,5,14952.039999999999,2990.408,4,35,Hyderabad,Female,0
2008,66,5,8848.52,1769.7040000000002,4,55,Delhi,Male,0
2009,143,3,8835.32,2945.1066666666666,2,55,Hyderabad,Male,0
2010,40,2,9633.8,4816.9,2,50,Delhi,Male,0
2011,73,5,20547.789999999997,4109.557999999999,3,51,Hyderabad,Male,0
2012,52,5,7977.23,1595.446,3,61,Bangalore,Female,0
2013,30,5,12586.23,2517.246,3,28,Bangalore,Male,0
2014,20,8,38690.19,4836.27375,5,43,Bangalore,Male,0
2015,58,3,7042.02,2347.34,2,34,Mumbai,Female,0
2016,14,6,23704.36,3950.726666666667,4,37,Hyderabad,Female,0
2017,43,3,24104.65,8034.883333333334,3,24,Pune,Female,0
2018,175,1,3468.53,3468.53,1,25,Pune,Male,0
2019,202,5,23399.079999999998,4679.816,3,23,Hyderabad,Male,1
2020,15,3,17342.82,5780.94,2,33,Kolkata,Male,0
2021,246,4,25508.03,6377.0075,4,57,Mumbai,Male,1
2022,37,2,1649.2,824.6,2,26,Chennai,Female,0
2023,27,3,11734.5,3911.5,3,47,Bangalore,Male,0
2024,33,5,8293.81,1658.762,3,61,Hyderabad,Male,0
2025,253,1,8113.02,8113.02,1,37,Kolkata,Male,1
2026,218,4,16184.37,4046.0925,2,31,Kolkata,Male,1
2027,223,1,943.0,943.0,1,35,Hyderabad,Male,1
2028,14,3,17815.08,5938.360000000001,2,37,Delhi,Male,0
2029,328,1,1571.26,1571.26,1,48,Hyderabad,Female,1
2030,22,5,11578.8,2315.7599999999998,3,36,Bangalore,Female,0
2031,16,5,22524.39,4504.878,4,53,Bangalore,Female,0
2032,346,1,7198.29,7198.29,1,22,Mumbai,Female,1
2033,23,4,22213.14,5553.285,2,24,Mumbai,Male,0
2034,129,1,2202.83,2202.83,1,22,Mumbai,Female,0
2035,166,8,50423.99,6302.99875,3,30,Kolkata,Male,0
2036,61,6,29380.45,4896.741666666667,4,27,Mumbai,Male,0
2037,77,2,4216.58,2108.29,2,61,Bangalore,Male,0
2038,116,3,5379.14,1793.0466666666669,3,28,Hyderabad,Female,0
2039,294,4,27249.940000000002,6812.485000000001,2,28,Ahmedabad,Male,1
2040,20,6,24996.91,4166.151666666667,5,32,Mumbai,Female,0
2041,117,1,7643.94,7643.94,1,19,Pune,Male,0
2042,22,3,4612.849999999999,1537.6166666666666,3,42,Mumbai,Female,0
2043,93,6,16932.35,2822.058333333333,4,51,Bangalore,Male,0
2044,79,1,2808.09,2808.09,1,42,Delhi,Male,0
2045,47,5,25056.059999999998,5011.2119999999995,4,61,Chennai,Male,0
2046,108,3,14946.76,4982.253333333333,2,30,Pune,Female,0
2048,96,3,19834.54,6611.513333333333,1,28,Pune,Male,0
2049,201,4,8750.5,2187.625,2,53,Ahmedabad,Male,1
2050,55,2,2548.49,1274.245,2,52,Mumbai,Male,0
2051,49,3,11206.97,3735.6566666666663,3,28,Kolkata,Male,0
2052,270,2,14828.130000000001,7414.0650000000005,2,64,Bangalore,Female,1
2053,504,3,12732.65,4244.216666666666,3,59,Hyderabad,Male,1
2054,48,2,8163.610000000001,4081.8050000000003,2,59,Bangalore,Female,0
2056,106,4,13646.74,3411.685,2,37,Bangalore,Female,0
2058,8,4,6163.41,1540.8525,2,20,Mumbai,Male,0
2059,16,1,7415.02,7415.02,1,54,Mumbai,Male,0
2060,25,2,12531.81,6265.905,2,33,Hyderabad,Male,0
2061,65,2,4986.99,2493.495,2,50,Mumbai,Male,0
2062,112,10,43643.47,4364.347,6,54,Delhi,Female,0
2063,39,4,14190.699999999999,3547.6749999999997,3,48,Delhi,Female,0
2064,106,5,7053.1,1410.6200000000001,2,64,Chennai,Female,0
2065,139,2,6259.31,3129.655,2,61,Hyderabad,Male,0
2066,421,1,1061.28,1061.28,1,29,Delhi,Male,1
2067,71,5,9226.16,1845.232,3,24,Mumbai,Male,0
2068,217,2,14134.65,7067.325,2,38,Chennai,Male,1
2069,203,4,6973.0599999999995,1743.2649999999999,4,54,Hyderabad,Female,1
2070,116,6,19758.68,3293.1133333333332,5,43,Mumbai,Female,0
2071,303,3,18405.84,6135.28,3,55,Mumbai,Male,1
2072,70,5,25620.65,5124.13,3,37,Chennai,Female,0
2074,60,2,2759.52,1379.76,2,39,Mumbai,Male,0
2076,216,6,7588.28,1264.7133333333334,3,19,Bangalore,Male,1
2077,226,3,27741.050000000003,9247.016666666668,1,24,Mumbai,Male,1
2078,203,1,794.44,794.44,1,19,Bangalore,Male,1
2079,451,2,9848.53,4924.265,2,47,Bangalore,Male,1
2080,115,2,3127.76,1563.88,1,30,Hyderabad,Male,0
2081,53,4,21500.54,5375.135,3,46,Kolkata,Male,0
2082,2,8,27226.59,3403.32375,4,28,Hyderabad,Male,0
2083,184,3,3232.13,1077.3766666666668,2,43,Chennai,Female,1
2085,263,3,6786.58,2262.193333333333,2,47,Mumbai,Male,1
2086,88,5,17006.77,3401.3540000000003,3,41,Ahmedabad,Male,0
2087,184,1,6866.7,6866.7,1,31,Chennai,Male,1
2088,6,6,20675.9,3445.9833333333336,4,36,Bangalore,Female,0
2089,251,4,27828.920000000002,6957.2300000000005,3,59,Delhi,Male,1
2090,537,1,11789.35,11789.35,1,24,Pune,Female,1
2091,205,3,7346.04,2448.68,3,55,Kolkata,Female,1
2092,346,5,15649.67,3129.934,4,41,Mumbai,Male,1
2093,210,5,31233.58,6246.716,4,32,Ahmedabad,Female,1
2095,220,3,13301.37,4433.79,3,43,Pune,Female,1
2096,32,6,18261.23,3043.5383333333334,5,41,Pune,Male,0
2097,109,3,5690.97,1896.99,2,50,Delhi,Female,0
2098,9,6,32666.65,5444.441666666667,5,59,Bangalore,Male,0
2099,16,4,17034.64,4258.66,4,45,Mumbai,Female,0
2100,47,1,2760.28,2760.28,1,46,Chennai,Male,0
2101,44,3,8593.76,2864.5866666666666,3,26,Ahmedabad,Female,0
2102,136,3,27708.12,9236.039999999999,1,38,Delhi,Male,0
2103,341,1,1771.09,1771.09,1,36,Kolkata,Male,1
2104,192,5,12958.11,2591.6220000000003,4,29,Chennai,Male,1
2105,89,3,13932.59,4644.196666666667,3,41,Delhi,Female,0
2106,288,1,2187.2,2187.2,1,42,Pune,Female,1
2107,10,10,25741.96,2574.196,5,50,Chennai,Female,0
2108,482,3,3166.2799999999997,1055.4266666666665,2,33,Delhi,Male,1
2109,102,5,14154.73,2830.946,4,54,Chennai,Female,0
2110,179,2,8270.48,4135.24,2,41,Pune,Female,0
2111,66,4,22020.480000000003,5505.120000000001,4,58,Delhi,Male,0
2112,23,4,11347.89,2836.9725,4,27,Pune,Male,0
2113,18,2,15696.98,7848.49,2,55,Hyderabad,Female,0
2114,144,3,22233.629999999997,7411.209999999999,2,31,Hyderabad,Male,0
2115,46,2,15362.51,7681.255,2,37,Hyderabad,Male,0
2116,500,2,27143.559999999998,13571.779999999999,1,46,Pune,Male,1
2118,23,2,10722.72,5361.36,2,40,Hyderabad,Male,0
2119,472,3,7570.49,2523.4966666666664,3,37,Delhi,Male,1
2120,6,4,16651.71,4162.9275,4,27,Bangalore,Male,0
2121,433,1,3403.64,3403.64,1,33,Chennai,Male,1
2122,2,9,51576.08,5730.675555555556,4,31,Mumbai,Male,0
2123,36,5,10842.4,2168.48,3,24,Hyderabad,Male,0
2124,70,4,17101.41,4275.3525,4,32,Delhi,Female,0
2125,8,7,25181.829999999998,3597.4042857142854,5,42,Delhi,Male,0
2126,83,4,27330.75,6832.6875,2,33,Chennai,Male,0
2127,130,6,40810.8,6801.8,4,35,Delhi,Female,0
2129,1,4,8103.08,2025.77,3,57,Mumbai,Male,0
2130,88,4,11488.31,2872.0775,3,29,Pune,Male,0
2131,90,4,13765.06,3441.265,3,36,Hyderabad,Male,0
2132,169,7,31706.050000000003,4529.435714285714,5,58,Kolkata,Male,0
2133,508,1,1042.33,1042.33,1,35,Hyderabad,Male,1
2134,133,4,5178.52,1294.63,3,26,Delhi,Female,0
2135,274,3,12517.9,4172.633333333333,3,62,Mumbai,Female,1
2136,23,7,23178.42,3311.202857142857,5,59,Mumbai,Female,0
2137,109,2,12860.630000000001,6430.3150000000005,1,29,Bangalore,Male,0
2138,273,2,4226.530000000001,2113.2650000000003,2,27,Mumbai,Male,1
2139,439,1,8575.74,8575.74,1,18,Mumbai,Male,1
2140,66,6,34872.55,5812.091666666667,4,62,Mumbai,Female,0
2141,106,7,18925.53,2703.6471428571426,5,20,Delhi,Female,0
2142,188,4,5260.1,1315.025,3,52,Chennai,Male,1
2143,55,7,18878.46,2696.922857142857,5,24,Kolkata,Female,0
2144,150,2,1502.1399999999999,751.0699999999999,2,22,Pune,Female,0
2145,12,3,15460.64,5153.546666666666,2,48,Kolkata,Female,0
2146,284,1,2022.6,2022.6,1,34,Hyderabad,Male,1
2147,87,6,31674.71,5279.118333333333,4,18,Hyderabad,Female,0
2148,187,2,8955.15,4477.575,2,21,Delhi,Female,1
2149,15,2,3283.78,1641.89,2,38,Hyderabad,Male,0
2150,49,7,32090.55,4584.364285714286,4,40,Delhi,Male,0
2151,221,3,9179.37,3059.7900000000004,3,33,Bangalore,Female,1
2152,72,6,19545.62,3257.603333333333,3,27,Bangalore,Male,0
2153,2,5,10813.99,2162.798,3,63,Mumbai,Male,0
2154,73,4,19044.93,4761.2325,3,52,Hyderabad,Female,0
2155,301,2,3319.17,1659.585,2,41,Chennai,Female,1
2156,66,3,4193.9,1397.9666666666665,2,43,Hyderabad,Male,0
2157,15,3,9618.32,3206.1066666666666,2,28,Delhi,Male,0
2158,311,1,2152.21,2152.21,1,49,Kolkata,Female,1
2159,124,2,16589.88,8294.94,2,44,Ahmedabad,Male,0
2160,53,4,23347.260000000002,5836.8150000000005,4,43,Delhi,Male,0
2161,3,1,3089.93,3089.93,1,55,Delhi,Female,0
2162,138,3,10412.99,3470.9966666666664,3,24,Ahmedabad,Male,0
2163,116,2,2076.44,1038.22,2,37,Bangalore,Male,0
2164,196,5,19988.4,3997.6800000000003,3,18,Hyderabad,Male,1
2165,233,1,891.53,891.53,1,44,Delhi,Female,1
2166,300,3,10715.2,3571.7333333333336,2,19,Delhi,Female,1
2167,95,5,33704.03,6740.806,3,49,Mumbai,Female,0
2168,40,5,18399.77,3679.954,4,30,Bangalore,Male,0
2169,62,3,12213.55,4071.183333333333,3,28,Mumbai,Female,0
2170,193,4,10787.810000000001,2696.9525000000003,3,18,Mumbai,Female,1
2171,274,4,25046.73,6261.6825,2,32,Mumbai,Female,1
2172,470,2,3132.59,1566.295,2,43,Ahmedabad,Female,1
2174,497,2,7676.49,3838.245,2,58,Delhi,Female,1
2175,108,1,1125.19,1125.19,1,47,Hyderabad,Male,0
2176,207,4,24173.53,6043.3825,3,19,Chennai,Female,1
2177,194,6,33543.55,5590.591666666667,3,54,Bangalore,Male,1
2178,168,2,11342.76,5671.38,2,62,Delhi,Male,0
2179,12,5,31525.5,6305.1,2,26,Delhi,Female,0
2180,295,4,7376.96,1844.24,2,39,Ahmedabad,Female,1
2181,26,2,11341.27,5670.635,2,61,Mumbai,Male,0
2182,74,3,11045.08,3681.693333333333,3,52,Ahmedabad,Female,0
2183,285,3,12749.31,4249.7699999999995,2,54,Kolkata,Male,1
2184,59,9,28894.61,3210.512222222222,5,41,Hyderabad,Male,0
2185,31,3,12015.67,4005.2233333333334,3,37,Pune,Female,0
2186,169,5,14088.55,2817.71,4,20,Chennai,Male,0
2187,57,3,17930.18,5976.7266666666665,2,35,Chennai,Male,0
2188,136,3,18380.690000000002,6126.896666666667,3,28,Ahmedabad,Male,0
2189,203,3,7230.639999999999,2410.213333333333,3,25,Kolkata,Male,1
2190,3,3,3470.55,1156.8500000000001,2,60,Chennai,Female,0
2191,45,6,17147.85,2857.975,6,26,Kolkata,Female,0
2192,316,1,3889.96,3889.96,1,64,Chennai,Male,1
2193,111,2,2822.1000000000004,1411.0500000000002,2,45,Pune,Female,0
2194,406,2,10048.69,5024.345,2,46,Mumbai,Male,1
2195,45,5,27150.71,5430.142,3,34,Hyderabad,Female,0
2196,73,4,16566.21,4141.5525,4,46,Ahmedabad,Male,0
2197,35,1,11679.25,11679.25,1,46,Chennai,Female,0
2198,8,3,9795.77,3265.2566666666667,3,35,Mumbai,Male,0
2199,5,3,8046.98,2682.3266666666664,3,33,Bangalore,Male,0
